BFSNR;NAME;DATUM;FISKALERTRAG;REGALKONZESS;ENTGELTE;VERSCHERTRAEGE;FINANZERTRAG;ENTNAHMENFONDS;TRANSFERERTRAG;DURCHLBEITRAEGE;ERTRAGAUSSERORD;TOTAL
4140;Oberkulm;2016-12-31;5735564.35;65966.85;1416985.04;0.0;171405.57;24134.4;2431084.46;0.0;79309.0;9924449.67
4140;Oberkulm;2015-12-31;6023730.6;30000.05;1500740.9;100.0;174988.6;116009.4;2271889.42;0.0;227029.0;1.034448797E7
4140;Oberkulm;2014-12-31;5593013.7;76071.45;1288752.68;0.0;187560.77;34508.0;2636022.55;0.0;227029.0;1.004295815E7
4141;Reinach (AG);2019-12-31;1.69920114E7;316745.05;8451748.55;0.0;2462759.31;0.0;1.003164678E7;0.0;48352.0;3.830326309E7
4141;Reinach (AG);2018-12-31;1.74341608E7;310296.8;7685475.24;0.0;1796852.51;33261.3;9839179.19;0.0;51852.0;3.715107784E7
4141;Reinach (AG);2017-12-31;1.76744959E7;310079.35;7412068.19;0.0;768876.2;17094.15;9229673.07;0.0;51852.0;3.546413886E7
4141;Reinach (AG);2016-12-31;1.78637552E7;314391.4;7835996.5;0.0;891349.79;18619.15;8053843.51;0.0;51852.0;3.502980755E7
4141;Reinach (AG);2015-12-31;1.72563054E7;314493.55;8030464.73;0.0;922916.81;31883.0;8088850.03;0.0;51852.0;3.469676552E7
4141;Reinach (AG);2014-12-31;1.7624035E7;309404.85;6795144.24;0.0;572488.7;-12000.0;8609948.9;0.0;327500.0;3.422652169E7
4142;Schlossrued;2019-12-31;2149782.9;30031.95;491450.84;0.0;17866.45;0.0;1371358.92;0.0;29719.0;4090210.06
4142;Schlossrued;2018-12-31;1915173.4;37049.85;543050.98;0.0;22322.35;0.0;1458996.74;0.0;30563.0;4007156.32
4142;Schlossrued;2017-12-31;1870286.8;11600.0;584261.89;0.0;21205.9;0.0;1760626.59;0.0;30563.0;4278544.18
4142;Schlossrued;2016-12-31;1947243.0;26150.05;485810.25;0.0;21021.25;0.0;1399100.53;0.0;30563.0;3909888.08
4142;Schlossrued;2015-12-31;1455966.7;21000.0;599973.8;0.0;20822.8;0.0;1357252.25;0.0;80569.31;3535584.86
4142;Schlossrued;2014-12-31;1354820.35;26404.8;508646.28;0.0;21239.61;10417.97;1226237.88;0.0;109796.31;3257563.2
4143;Schmiedrued;2019-12-31;2749778.8;27784.05;843111.3;0.0;364752.15;3564.43;1490855.31;0.0;47082.4;5526928.44
4143;Schmiedrued;2018-12-31;2100872.65;31298.15;635098.29;0.0;73589.45;2596.55;1764119.93;0.0;49499.95;4657074.97
4143;Schmiedrued;2017-12-31;2202879.15;30793.05;629719.0;0.0;76173.6;8338.45;1764031.0;0.0;49499.95;4761434.2
4143;Schmiedrued;2016-12-31;2024101.5;27951.75;635880.23;0.0;47719.3;1485.75;1886134.85;0.0;49499.95;4672773.33
4143;Schmiedrued;2015-12-31;1946320.2;33651.2;633151.4;0.0;50516.45;794.5;1613010.58;0.0;96912.7;4374357.03
4143;Schmiedrued;2014-12-31;1817021.5;12400.0;691787.05;0.0;48076.62;0.0;1858661.37;0.0;96912.7;4524859.24
4144;Schöftland;2019-12-31;1.071041455E7;332799.24;7348687.86;0.0;649974.65;31358.73;5108956.3;0.0;0.0;2.418219133E7
4144;Schöftland;2018-12-31;1.0552881E7;322706.08;7161433.58;0.0;563127.42;9366.07;4653881.48;0.0;0.0;2.326339563E7
4144;Schöftland;2017-12-31;1.058257005E7;328161.68;6948442.7;0.0;291897.82;38320.4;4831194.82;0.0;0.0;2.302058747E7
4144;Schöftland;2016-12-31;9910227.2;330573.34;6883022.84;0.0;269013.9;37289.0;5039910.09;0.0;0.0;2.247003637E7
4144;Schöftland;2015-12-31;1.00243009E7;329418.4;6948222.76;0.0;349417.52;37148.4;5070633.38;0.0;1150455.0;2.390959636E7
4144;Schöftland;2014-12-31;1.073479205E7;315929.7;6916147.9;0.0;393774.53;57660.0;4273785.21;0.0;1149541.65;2.384163104E7
4145;Teufenthal (AG);2019-12-31;3850525.5;131343.55;2432011.51;0.0;208370.21;11311.2;1259003.3;0.0;35175.0;7927740.27
4145;Teufenthal (AG);2018-12-31;3615183.4;126042.55;2490470.86;0.0;217455.55;14291.35;1174824.49;0.0;35175.0;7673443.2
4145;Teufenthal (AG);2017-12-31;3672152.35;124274.4;2549472.41;0.0;184004.75;13837.25;1155913.1;0.0;36503.45;7736157.71
4145;Teufenthal (AG);2016-12-31;3345633.2;125117.85;2463730.79;0.0;186597.93;4464.15;1410361.67;0.0;36503.45;7572409.04
4145;Teufenthal (AG);2015-12-31;3401508.0;118375.65;2187238.79;0.0;59987.02;3539.85;1285233.72;0.0;351087.7;7406970.73
4145;Teufenthal (AG);2014-12-31;3128577.2;137894.1;2319963.15;0.0;572925.51;0.0;1145213.75;0.0;106476.7;7411050.41
4146;Unterkulm;2019-12-31;6840135.1;90440.0;2951232.97;0.0;1101130.52;0.0;3606441.85;0.0;804376.47;1.539375691E7
4146;Unterkulm;2018-12-31;6225992.9;70932.4;2974712.09;0.0;1063690.65;24559.95;4209563.05;0.0;844506.95;1.541395799E7
4146;Unterkulm;2017-12-31;6091368.0;72566.3;2700764.97;0.0;1075826.24;4091.3;4525865.43;0.0;844506.95;1.531498919E7
4146;Unterkulm;2016-12-31;6304070.6;73309.6;2708883.63;0.0;1153976.66;0.0;4621970.43;0.0;844506.95;1.570671787E7
4146;Unterkulm;2015-12-31;6070698.95;86712.4;3129225.37;0.0;1155865.91;0.0;3763625.64;0.0;1078979.15;1.528510742E7
4146;Unterkulm;2014-12-31;5877531.55;33000.0;2827961.07;0.0;1241455.36;50021.55;3000280.07;0.0;1078979.15;1.410922875E7
4147;Zetzwil;2019-12-31;2970343.15;31084.0;884720.54;0.0;125783.8;8784.08;461803.16;0.0;198029.0;4680547.73
4147;Zetzwil;2018-12-31;3133729.25;31558.3;1076558.62;1000.0;286849.15;10938.97;475623.2;0.0;209658.95;5225916.44
4147;Zetzwil;2017-12-31;3097479.4;29276.65;756322.2;0.0;73218.0;1726.95;722424.0;0.0;0.0;4680447.2
4147;Zetzwil;2016-12-31;3122130.85;31238.55;752663.75;0.0;113981.4;0.0;698714.55;0.0;209658.95;4928388.05
4147;Zetzwil;2015-12-31;3130804.4;30610.6;679563.55;0.0;82355.95;5080.95;419731.9;0.0;330575.55;4678722.9
4147;Zetzwil;2014-12-31;3090274.3;30317.2;655259.65;0.0;84108.99;0.0;435627.65;0.0;330575.55;4626163.34
4161;Eiken;2019-12-31;7613742.55;77006.35;1183644.31;1053.9;103980.27;4577.84;1131586.83;0.0;340563.59;1.045615564E7
4161;Eiken;2018-12-31;6234756.85;54247.6;1139680.28;923.0;274127.05;3465.39;963403.8;0.0;362435.2;9033039.17
4161;Eiken;2017-12-31;6314295.0;75413.45;1301545.4;1000.0;104493.4;0.0;1348314.44;0.0;0.0;9145061.69
4161;Eiken;2016-12-31;6156413.75;79928.65;1107220.79;1310.0;101247.59;6445.05;950951.67;0.0;0.0;8403517.5
4161;Eiken;2015-12-31;5899750.65;88515.2;1047911.58;500.0;63196.91;12760.75;695805.68;0.0;629485.85;8437926.62
4161;Eiken;2014-12-31;6467186.35;71200.0;1104749.01;500.0;62637.79;11287.95;847134.63;1580.8;530328.85;9096605.38
4163;Frick;2019-12-31;1.66554643E7;205790.18;5777682.75;81855.83;1128452.4;116136.94;1.248041041E7;0.0;250909.0;3.669670181E7
4163;Frick;2018-12-31;1.53498982E7;215935.39;5891896.47;89680.15;2419851.67;48183.03;1.279391223E7;0.0;278788.0;3.708814514E7
4163;Frick;2017-12-31;1.656536015E7;204015.23;5375402.4;85041.5;736371.83;89056.4;1.294764673E7;0.0;278788.0;3.628168224E7
4163;Frick;2016-12-31;1.33214309E7;204134.09;5211345.25;62050.05;882438.62;80244.19;1.251218821E7;0.0;278788.0;3.255261931E7
4163;Frick;2015-12-31;1.522611335E7;226156.0;5200326.83;116889.0;628414.74;45113.9;1.193447763E7;0.0;554164.0;3.393165545E7
4163;Frick;2014-12-31;1.460244045E7;189607.44;5208673.52;3430.0;605134.74;67106.15;1.254066486E7;0.0;596129.71;3.381318687E7
4164;Gansingen;2019-12-31;2724535.35;18816.95;834426.12;0.0;20016.12;0.0;947735.42;0.0;0.0;4545529.96
4164;Gansingen;2018-12-31;2672814.95;18473.5;784326.67;50.3;17627.15;1041.35;1021599.2;0.0;0.0;4515933.12
4164;Gansingen;2017-12-31;3206736.7;19500.3;894366.83;0.0;412171.65;8355.56;1209530.45;0.0;23774.86;5774436.35
4164;Gansingen;2016-12-31;2399593.45;19538.2;706764.97;0.0;25093.44;15836.85;847762.97;0.0;53643.14;4068233.02
4164;Gansingen;2015-12-31;2235827.85;21551.2;813512.17;0.0;16119.53;38362.52;943071.41;0.0;130748.93;4199193.61
4164;Gansingen;2014-12-31;2291367.0;10400.0;749407.51;0.0;1426966.87;2258.36;1002255.32;0.0;111510.42;5594165.48
4165;Gipf-Oberfrick;2019-12-31;1.07502978E7;46235.86;2203505.67;3225.0;165351.2;44618.66;2052697.8;0.0;0.0;1.526593199E7
4165;Gipf-Oberfrick;2018-12-31;1.0693496E7;44439.2;2275667.4;5459.25;161060.3;15952.39;1806248.65;0.0;0.0;1.500232319E7
4165;Gipf-Oberfrick;2017-12-31;9740181.0;51557.89;2064824.52;0.0;178772.54;23167.72;1794738.15;0.0;0.0;1.385324182E7
4165;Gipf-Oberfrick;2016-12-31;1.003428725E7;63954.13;2055329.03;0.0;198067.62;25383.75;1659703.95;0.0;0.0;1.403672573E7
4165;Gipf-Oberfrick;2015-12-31;9863209.95;46098.26;2254701.38;0.0;193770.05;24947.65;1347963.9;0.0;0.0;1.373069119E7
4165;Gipf-Oberfrick;2014-12-31;1.01251449E7;44645.22;1973377.14;1049.45;213563.27;33160.05;1745827.36;0.0;479647.3;1.461641469E7
4166;Herznach;2019-12-31;4500381.15;31040.65;860228.14;0.0;77658.45;9245.8;813656.95;0.0;0.0;6292211.14
4166;Herznach;2018-12-31;4284069.6;33134.75;720217.95;8369.8;72064.7;9024.85;741282.1;0.0;0.0;5868163.75
4166;Herznach;2017-12-31;4264465.5;34671.05;722919.21;0.0;83956.5;9368.13;726187.8;0.0;0.0;5841568.19
4166;Herznach;2016-12-31;4057839.05;33066.2;750726.5;0.0;80194.88;10043.95;679842.45;0.0;0.0;5611713.03
4166;Herznach;2015-12-31;4051418.6;46503.35;783758.28;0.0;78142.54;11271.05;595673.55;0.0;0.0;5566767.37
4166;Herznach;2014-12-31;4050620.5;14100.0;747226.59;0.0;74000.17;14527.25;673767.05;0.0;72157.25;5646398.81
4167;Hornussen;2019-12-31;2169360.25;24442.1;499393.67;0.0;24702.35;5897.08;1863204.96;0.0;30650.0;4617650.41
4167;Hornussen;2018-12-31;1987697.9;24268.7;700114.14;0.0;36182.3;3012.88;1771571.31;0.0;31944.7;4554791.93
4167;Hornussen;2017-12-31;2223374.8;25244.9;790945.05;0.0;37713.7;6109.16;1580790.93;0.0;31944.7;4696123.24
4167;Hornussen;2016-12-31;2099640.5;25110.55;477194.96;0.0;43649.06;6553.9;1715030.14;0.0;31944.7;4399123.81
4167;Hornussen;2015-12-31;2185874.0;18249.1;475817.1;0.0;39390.17;6286.95;1791433.49;0.0;31944.7;4548995.51
4167;Hornussen;2014-12-31;2082612.75;20572.25;460186.5;0.0;40015.06;8646.85;1532349.5;0.0;76129.95;4220512.86
4169;Kaisten;2019-12-31;7126738.1;134293.45;3528283.95;0.0;589679.26;29879.63;1006448.15;0.0;742059.9;1.315738244E7
4169;Kaisten;2018-12-31;7434037.0;70487.0;3690250.79;0.0;712139.88;11375.46;910628.87;0.0;774610.5;1.36035295E7
4169;Kaisten;2017-12-31;7397999.6;70298.6;2999529.21;0.0;74336.5;39856.31;708288.75;0.0;807161.1;1.209747007E7
4169;Kaisten;2016-12-31;7521689.8;59887.2;2976868.17;0.0;109968.48;21693.15;710221.05;0.0;815436.1;1.221576395E7
4169;Kaisten;2015-12-31;6681594.65;94008.0;3852237.1;0.0;150821.65;21416.3;766211.95;0.0;942779.9;1.250906955E7
4169;Kaisten;2014-12-31;1.14452254E7;67130.7;2848735.27;3068.8;139574.5;26326.4;1089763.65;0.0;752715.24;1.637253996E7
4170;Laufenburg;2019-12-31;1.27285129E7;144803.29;7831460.83;0.0;897384.59;13679.72;5619302.82;0.0;0.0;2.723514415E7
4170;Laufenburg;2018-12-31;1.235777085E7;157302.45;7791059.04;0.0;893282.15;11094.69;5682892.73;0.0;0.0;2.689340191E7
4170;Laufenburg;2017-12-31;1.17900753E7;168901.8;7886971.06;0.0;535828.29;22605.21;5002598.35;0.0;0.0;2.540698001E7
4170;Laufenburg;2016-12-31;1.17190899E7;155296.27;7635846.62;0.0;520256.33;24299.65;4587114.57;0.0;411585.0;2.505348834E7
4170;Laufenburg;2015-12-31;1.02586426E7;151954.28;7889243.89;0.0;562175.7;23486.0;4682329.98;0.0;411600.89;2.397943334E7
4170;Laufenburg;2014-12-31;9835320.65;146743.0;7582848.86;0.0;660455.14;32144.35;4102977.18;0.0;599057.31;2.295954649E7
4172;Münchwilen (AG);2019-12-31;2914532.65;32003.2;652920.52;0.0;38129.39;1881.8;405807.1;0.0;181900.0;4227174.66
4172;Münchwilen (AG);2018-12-31;2995746.65;35751.95;689647.84;0.0;49208.15;1395.04;240172.85;0.0;204700.0;4216622.48
4172;Münchwilen (AG);2017-12-31;2791633.05;34767.05;785085.03;0.0;295842.45;30000.0;328751.49;0.0;227403.0;4493482.07
4172;Münchwilen (AG);2016-12-31;3429291.5;35363.25;735673.6;0.0;131657.05;4147.95;206838.65;0.0;227403.0;4770375.0
4172;Münchwilen (AG);2015-12-31;3395845.8;42964.95;631071.84;0.0;424792.05;3772.05;216316.0;0.0;227403.0;4942165.69
4172;Münchwilen (AG);2014-12-31;2632177.9;15700.0;718375.33;0.0;65410.3;4692.8;190875.0;0.0;298679.0;3925910.33
4173;Oberhof;2019-12-31;1353917.45;5867.85;254473.3;0.0;48665.85;3196.91;1107207.35;0.0;44131.0;2817459.71
4173;Oberhof;2018-12-31;1517082.57;6410.05;286373.31;0.0;14773.55;5294.08;1169553.7;0.0;46250.0;3045737.26
4173;Oberhof;2017-12-31;1395343.85;3738.1;258310.05;0.0;14844.75;3911.43;1351448.2;0.0;46250.55;3073846.93
4173;Oberhof;2016-12-31;1257028.65;3485.05;222601.85;0.0;13171.49;8283.25;1293370.85;0.0;46260.55;2844201.69
4173;Oberhof;2015-12-31;1235446.15;4000.0;251394.4;0.0;14466.52;5027.95;1052321.3;0.0;46260.55;2608916.87
4173;Oberhof;2014-12-31;1225300.55;4000.0;243258.4;0.0;15767.24;9560.05;952663.9;0.0;65308.95;2515859.09
4175;Oeschgen;2019-12-31;2781684.05;21490.17;518072.01;0.0;74856.6;3828.06;378167.4;0.0;159195.0;3937293.29
4175;Oeschgen;2018-12-31;2589918.75;21395.16;525594.0;0.0;80207.9;3024.7;384156.5;0.0;165506.0;3769803.01
4175;Oeschgen;2017-12-31;2697887.75;23410.73;529896.1;0.0;81819.75;6154.95;248660.65;0.0;165506.0;3753335.93
4175;Oeschgen;2016-12-31;2487400.55;21678.75;494479.7;0.0;58647.9;6533.65;222871.05;0.0;165506.0;3457117.6
4175;Oeschgen;2015-12-31;2770794.7;25418.1;630868.36;0.0;67984.85;6467.15;470044.6;0.0;165506.0;4137083.76
4175;Oeschgen;2014-12-31;2589909.7;9546.86;487681.95;0.0;86914.45;9003.7;499718.5;0.0;252371.0;3935146.16
4176;Schwaderloch;2019-12-31;1811422.8;6738.06;467915.22;0.0;23273.04;4776.96;456422.15;0.0;23270.0;2793818.23
4176;Schwaderloch;2018-12-31;1724321.95;7009.6;456428.94;44862.0;25522.55;2790.94;537817.8;0.0;24371.0;2823124.78
4176;Schwaderloch;2017-12-31;1807177.3;6466.56;499510.61;0.0;31893.3;2494.35;559455.0;0.0;24371.0;2931368.12
4176;Schwaderloch;2016-12-31;1624052.9;6687.69;474072.4;0.0;30123.31;0.0;569563.55;0.0;24371.0;2728870.85
4176;Schwaderloch;2015-12-31;1686505.75;2793.66;470531.7;0.0;34629.79;3972.35;630760.55;0.0;33583.7;2862777.5
4176;Schwaderloch;2014-12-31;1671835.45;7000.0;441138.39;0.0;29327.44;0.0;474146.85;0.0;24371.0;2647819.13
4177;Sisseln;2019-12-31;5264685.15;85325.45;2903203.47;0.0;195930.65;5686.2;702339.41;0.0;682000.0;9839170.33
4177;Sisseln;2018-12-31;5459484.95;77829.35;2869145.87;0.0;1553269.0;2388.85;822649.7;0.0;0.0;1.078476772E7
4177;Sisseln;2017-12-31;4712837.75;77045.75;2870378.88;0.0;167977.0;0.0;658941.6;0.0;692000.0;9179180.98
4177;Sisseln;2016-12-31;4462405.6;78390.5;2793290.08;0.0;164056.57;7071.55;694137.77;0.0;681700.0;8881052.07
4177;Sisseln;2015-12-31;4213870.65;86742.5;2915234.84;0.0;419580.94;6286.75;421992.45;0.0;692023.7;8755731.83
4177;Sisseln;2014-12-31;4493412.0;52032.0;2801412.55;0.0;278627.18;27714.5;417294.65;0.0;818677.7;8889170.58
4179;Ueken;2019-12-31;2486301.6;40346.7;1139127.72;234.0;55839.05;3382.14;1119187.8;0.0;17890.0;4862309.01
4179;Ueken;2018-12-31;2431003.85;40815.55;1127810.7;0.0;53892.2;2842.7;1238562.5;0.0;19878.4;4914805.9
4179;Ueken;2017-12-31;2273552.45;42203.85;1302207.85;0.0;51089.4;5912.94;1265533.2;0.0;19878.4;4960378.09
4179;Ueken;2016-12-31;2326778.8;42806.05;1323606.51;15.0;47568.99;6330.7;1205459.75;0.0;19878.4;4972444.2
4179;Ueken;2015-12-31;2173598.85;42165.3;1171097.45;0.0;57300.91;6046.7;1074452.9;0.0;28954.65;4553616.76
4179;Ueken;2014-12-31;2199965.8;38206.0;1079898.27;0.0;49779.87;8372.35;1312786.5;0.0;82491.15;4771499.94
4181;Wittnau;2019-12-31;3633825.3;33927.45;900658.59;0.0;31658.7;4988.19;943874.01;0.0;0.0;5548932.24
4181;Wittnau;2018-12-31;3322580.45;31635.45;1056309.74;0.0;43672.0;3925.19;936492.57;0.0;0.0;5394615.4
4181;Wittnau;2017-12-31;3216658.7;34408.0;921035.93;0.0;58808.0;7914.44;761787.04;0.0;0.0;5000612.11
4181;Wittnau;2016-12-31;3137908.6;3500.0;866653.22;0.0;25553.63;8704.75;776378.97;0.0;0.0;4818699.17
4181;Wittnau;2015-12-31;3020022.4;59700.0;1780275.0;0.0;42762.49;8609.55;811852.99;0.0;1194753.37;6917975.8
4181;Wittnau;2014-12-31;3188712.7;55800.0;1635481.6;0.0;58228.09;11611.5;696495.48;0.0;198366.55;5844695.92
4182;Wölflinswil;2019-12-31;2737710.7;13130.1;611680.0;0.0;101127.95;5506.65;1521276.49;0.0;0.0;4990431.89
4182;Wölflinswil;2018-12-31;2942564.55;13045.15;548559.47;0.0;89706.2;3225.49;1325221.27;0.0;0.0;4922322.13
4182;Wölflinswil;2017-12-31;2475824.6;13293.55;527361.15;0.0;91810.65;6580.1;1534422.76;0.0;0.0;4649292.81
4182;Wölflinswil;2016-12-31;2367189.65;13078.3;512625.13;0.0;90144.2;7061.2;1277203.88;0.0;0.0;4267302.36
4182;Wölflinswil;2015-12-31;2265943.1;13002.2;486796.8;0.0;86408.84;6967.7;1348012.04;0.0;0.0;4207130.68
4182;Wölflinswil;2014-12-31;2387236.1;12000.0;474022.2;0.0;89372.15;9772.35;1348919.45;0.0;48510.95;4369833.2
4183;Zeihen;2019-12-31;3149976.3;23133.1;1496481.09;0.0;51446.3;15581.95;577926.83;0.0;0.0;5314545.57
4183;Zeihen;2018-12-31;3059140.0;22906.8;1529639.67;0.0;47967.4;10165.29;567432.38;0.0;0.0;5237251.54
4183;Zeihen;2017-12-31;2919796.75;24899.9;1533755.51;0.0;52429.85;17097.77;350062.26;0.0;0.0;4898042.04
4183;Zeihen;2016-12-31;2949270.65;23900.7;1566505.32;10000.0;51537.59;14501.55;457826.34;0.0;0.0;5073542.15
4183;Zeihen;2015-12-31;2894782.75;25060.75;1534382.47;15428.8;62949.63;23521.5;775354.26;0.0;0.0;5331480.16
4183;Zeihen;2014-12-31;2853865.95;22000.0;1512612.98;9000.0;48363.21;35190.1;598176.68;0.0;216657.2;5295866.12
4184;Mettauertal;2019-12-31;5409301.1;25903.37;1426681.76;-20.0;186592.45;7418.04;2256072.74;0.0;0.0;9311949.46
4184;Mettauertal;2018-12-31;5607522.3;24347.5;1626993.1;1340.0;1872150.46;7549.67;1983874.14;0.0;0.0;1.112377717E7
4184;Mettauertal;2017-12-31;5032626.75;23974.13;1621901.24;0.0;291609.1;48610.78;1777459.64;0.0;0.0;8796181.64
4184;Mettauertal;2016-12-31;4786483.8;22349.78;1428278.03;0.0;314888.29;31357.15;1597395.0;0.0;0.0;8180752.05
4184;Mettauertal;2015-12-31;4786315.85;37205.77;1663751.02;0.0;241100.32;19615.1;2069879.45;0.0;629159.41;9447026.92
4184;Mettauertal;2014-12-31;4776342.55;700.0;1422288.0;0.0;295785.37;26540.6;1822767.25;0.0;960000.0;9304423.77
4191;Ammerswil;2019-12-31;1843432.6;14838.4;363247.95;0.0;64690.4;1960.08;254106.6;0.0;119875.0;2662151.03
4191;Ammerswil;2018-12-31;1720325.8;13880.3;438364.57;0.0;290578.84;1921.49;241124.25;0.0;137000.0;2843195.25
4191;Ammerswil;2017-12-31;1612470.75;13651.8;384478.9;106.5;74887.48;4780.35;465974.35;0.0;137000.0;2693350.13
4191;Ammerswil;2016-12-31;1511271.5;14041.8;388716.4;0.63;78672.4;4466.3;342741.9;0.0;0.0;2339910.93
4191;Ammerswil;2015-12-31;1324719.9;16165.65;293044.15;0.0;78434.2;4555.4;290942.75;0.0;0.0;2007862.05
4191;Ammerswil;2014-12-31;1828062.45;6519.3;370879.25;57.02;82624.0;9688.1;295614.7;0.0;227000.0;2820444.82
4192;Boniswil;2019-12-31;3911853.75;31893.35;806747.37;0.0;69542.93;32955.2;555513.05;0.0;0.0;5408505.65
4192;Boniswil;2018-12-31;4068582.3;28219.75;779246.14;0.0;46732.1;11561.92;433625.05;0.0;0.0;5367967.26
4192;Boniswil;2017-12-31;3867916.6;31185.25;798069.59;0.0;36981.05;16055.28;358577.41;0.0;281017.0;5389802.18
4192;Boniswil;2016-12-31;3741445.7;29415.25;790677.05;0.0;30017.25;18432.1;313507.7;0.0;281017.0;5204512.05
4192;Boniswil;2015-12-31;3446945.25;34406.2;853741.93;0.0;24315.3;36211.6;285851.05;0.0;281017.0;4962488.33
4192;Boniswil;2014-12-31;3815029.5;13252.0;848408.45;0.0;63238.55;21026.65;200683.75;0.0;428361.55;5390000.45
4193;Brunegg;2019-12-31;2392002.3;49090.85;592848.75;0.0;91146.65;307105.86;256129.2;0.0;0.0;3688323.61
4193;Brunegg;2018-12-31;1995758.45;92319.6;576827.63;0.0;331140.65;1764.65;250288.25;0.0;0.0;3248099.23
4193;Brunegg;2017-12-31;2314087.15;53449.55;706249.22;0.0;294086.32;8113.85;180579.4;0.0;0.0;3556565.49
4193;Brunegg;2016-12-31;2242883.6;50180.25;534765.75;0.0;76625.95;4491.25;108277.2;0.0;0.0;3017224.0
4193;Brunegg;2015-12-31;2373466.3;236029.5;514228.65;0.0;189923.84;4338.4;109304.3;0.0;0.0;3427290.99
4193;Brunegg;2014-12-31;2059703.5;71071.35;603765.45;0.0;76585.53;9615.2;118057.82;0.0;101395.4;3040194.25
4194;Dintikon;2019-12-31;5190748.85;106173.4;2867067.97;0.0;145517.26;9319.25;847076.6;0.0;319190.3;9485093.63
4194;Dintikon;2018-12-31;5106502.1;103754.4;2852942.42;0.0;147328.62;2004.3;798013.96;0.0;354655.9;9365201.7
4194;Dintikon;2017-12-31;5020306.8;114345.85;2682234.42;0.0;217351.3;7659.0;807158.76;0.0;354655.9;9203712.03
4194;Dintikon;2016-12-31;4738494.5;121343.35;2860065.88;823.2;154749.15;4022.2;739371.85;0.0;354655.9;8973526.03
4194;Dintikon;2015-12-31;5382969.9;121278.1;2925639.43;0.0;144197.3;5408.15;515906.6;0.0;362612.8;9458012.28
4194;Dintikon;2014-12-31;5195959.25;122659.75;2890335.35;0.0;156364.85;0.0;493045.3;0.0;684019.75;9542384.25
4195;Egliswil;2019-12-31;4079397.4;37798.9;636723.12;0.0;16076.25;6649.5;276332.7;0.0;97500.0;5150477.87
4195;Egliswil;2018-12-31;3994252.1;34006.0;649083.53;0.0;16044.5;5254.87;328694.72;0.0;111500.0;5138835.72
4195;Egliswil;2017-12-31;3859624.35;32333.95;582243.47;0.0;18022.94;9656.07;436013.35;0.0;111500.0;5049394.13
4195;Egliswil;2016-12-31;3796943.1;40451.0;621245.52;17091.7;19307.84;11985.35;283927.65;0.0;111500.0;4902452.16
4195;Egliswil;2015-12-31;3836781.5;32093.25;586639.05;2908.45;38716.58;9799.7;324846.3;0.0;111500.0;4943284.83
4195;Egliswil;2014-12-31;3639380.28;31656.6;694323.87;0.0;20674.03;14710.2;321833.0;0.0;289000.0;5011577.98
4196;Fahrwangen;2019-12-31;5137259.5;50818.35;1390086.67;0.0;78700.65;261697.95;2041551.68;0.0;419062.0;9379176.8
4196;Fahrwangen;2018-12-31;4945740.2;49763.2;1540974.74;2718.0;162900.51;134212.96;2220138.68;0.0;446658.0;9503106.29
4196;Fahrwangen;2017-12-31;4761135.4;53288.5;1462427.17;0.0;113556.2;21408.15;2068481.75;0.0;446658.0;8926955.17
4196;Fahrwangen;2016-12-31;5119724.9;49402.4;1385000.01;0.0;88406.31;24513.9;1905952.0;0.0;446658.0;9019657.52
4196;Fahrwangen;2015-12-31;4637910.25;38259.8;1326817.63;0.0;92454.73;14416.1;1483436.2;0.0;446658.0;8039952.71
4196;Fahrwangen;2014-12-31;4832196.1;44000.0;1382801.21;0.0;86878.85;11254.9;1536942.4;0.0;642853.05;8536926.51
4197;Hallwil;2019-12-31;2005959.05;27747.15;641936.1;0.0;94379.35;3996.09;707488.48;0.0;103943.0;3585449.22
4197;Hallwil;2018-12-31;2189245.95;25063.45;779825.7;0.0;62937.6;9781.12;848816.99;0.0;110031.0;4025701.81
4197;Hallwil;2017-12-31;2147777.95;27872.55;735257.75;0.0;67651.95;0.0;890929.94;0.0;110031.0;3979521.14
4197;Hallwil;2016-12-31;1711697.65;26585.2;693293.3;0.0;68922.8;270.0;781619.11;0.0;110031.0;3392419.06
4197;Hallwil;2015-12-31;1790380.35;26594.9;674379.19;0.0;56860.7;2040.35;791488.45;0.0;154905.55;3496649.49
4197;Hallwil;2014-12-31;1772641.85;10000.0;728064.46;0.0;66205.05;5515.35;585625.3;0.0;158732.42;3326784.43
4198;Hendschiken;2019-12-31;3209139.2;34795.7;889218.26;0.0;67896.43;2472.21;745412.35;0.0;126846.0;5075780.15
4198;Hendschiken;2018-12-31;3163044.65;36589.2;1066984.87;70.0;76851.39;2657.87;902568.82;0.0;135906.3;5384673.1
4198;Hendschiken;2017-12-31;2959086.55;37051.45;897703.9;0.0;72005.25;7683.8;783291.8;0.0;135906.3;4892729.05
4198;Hendschiken;2016-12-31;2609880.0;37242.65;943683.84;0.0;69494.8;7165.75;1067478.65;0.0;135906.3;4870851.99
4198;Hendschiken;2015-12-31;2520384.4;41714.0;942968.5;0.0;67134.76;6916.65;980352.75;0.0;135906.3;4695377.36
4198;Hendschiken;2014-12-31;2374193.5;15300.0;939123.04;0.0;84561.92;747.25;878012.35;0.0;249407.05;4541345.11
4199;Holderbank (AG);2019-12-31;3255412.25;33319.4;1245396.97;0.0;5045544.55;2581.74;226726.69;0.0;0.0;9808981.6
