BFSNR;NAME;DATUM;STEUERN;REGALIEN_KONZ;VERMOEG_ERTR;ENTGELTE;ANTEILE_BEITR;RUECKERST_GDE;BEITR_EIGE_RECH;DLF_BEITR;ENTNAHMEN;INTERNE_VERRECH;TOTAL
4222;Aristau;1999-12-31;2026.0;6.2;282.4;542.6;6.7;235.6;82.5;9.9;297.0;297.0;122.7
4222;Aristau;1998-12-31;2381.4;6.4;327.7;589.5;513.5;171.2;80.2;0.0;12.4;12.4;96.5
4222;Aristau;1997-12-31;2217.0;7.6;196.4;532.2;410.9;209.4;66.7;13.5;5.3;5.3;110.4
4222;Aristau;1996-12-31;1842.5;7.7;124.0;481.5;454.2;144.7;69.4;10.4;15.1;15.1;107.4
4222;Aristau;1995-12-31;1921.8;7.4;109.2;459.9;380.8;149.2;68.9;11.6;22.8;22.8;113.1
4222;Aristau;1994-12-31;1789.7;7.4;92.3;485.2;343.9;108.9;56.1;1.3;69.0;69.0;119.9
4222;Aristau;1993-12-31;1637.9;7.2;61.2;432.0;42.2;109.2;59.1;6.7;291.5;291.5;99.4
4222;Aristau;1992-12-31;1440.1;8.6;65.2;334.1;97.1;165.3;48.2;19.6;522.6;522.6;102.7
4222;Aristau;1991-12-31;1285.9;7.3;83.4;317.0;201.6;124.8;68.0;11.4;536.5;536.5;87.0
4222;Aristau;1990-12-31;1575.9;5.9;35.7;308.0;336.3;99.1;32.1;3.5;10.4;10.4;62.0
4222;Aristau;1989-12-31;1190.7;8.0;22.2;266.7;401.0;74.0;38.2;136.7;0.0;0.0;48.5
4222;Aristau;1988-12-31;1035.5;6.8;60.3;278.0;307.8;65.5;29.3;166.4;0.0;0.0;41.7
4223;Auw;2013-12-31;3999.2;1.3;390.1;856.4;0.0;290.9;25.3;2.1;833.4;833.4;76.2
4223;Auw;2012-12-31;3858.0;1.0;1615.7;810.7;471.0;233.6;30.8;2.1;31.9;31.9;78.6
4223;Auw;2011-12-31;4055.1;1.2;586.1;697.4;686.0;237.6;29.9;2.1;64.3;64.3;91.1
4223;Auw;2010-12-31;3641.3;6.2;120.7;661.6;161.0;252.1;31.9;3.0;77.9;77.9;211.7
4223;Auw;2009-12-31;3332.1;7.6;122.9;685.2;289.0;188.7;14.5;3.1;166.2;166.2;139.7
4223;Auw;2008-12-31;3564.6;7.0;131.1;564.6;122.0;188.1;14.1;9.2;18.1;18.1;135.9
4223;Auw;2007-12-31;3205.7;7.0;122.6;594.4;0.0;170.2;8.6;1.0;51.6;51.6;141.8
4223;Auw;2006-12-31;3184.9;7.0;121.9;593.1;0.0;181.7;89.5;1.0;22.9;22.9;145.2
4223;Auw;2005-12-31;2857.3;7.0;128.6;586.2;0.0;176.4;59.9;1.0;25.0;25.0;159.0
4223;Auw;2004-12-31;2802.0;7.0;115.0;576.5;0.0;160.4;50.5;1.0;28.0;28.0;138.6
4223;Auw;2003-12-31;2829.0;7.0;123.4;585.5;313.0;171.1;55.1;4.2;38.9;38.9;135.7
4223;Auw;2002-12-31;3347.6;7.6;169.4;546.1;317.3;213.7;46.0;5.7;128.3;128.3;125.5
4223;Auw;2001-12-31;2082.8;9.1;100.2;561.2;376.6;228.6;62.5;22.0;0.0;0.0;130.6
4223;Auw;2000-12-31;2057.7;9.1;98.3;478.0;155.7;191.2;42.4;4.7;18.9;18.9;107.7
4223;Auw;1999-12-31;1922.3;9.4;98.9;434.7;0.0;271.0;45.8;8.5;15.7;15.7;105.4
4223;Auw;1998-12-31;1872.8;11.1;107.0;391.3;457.5;195.9;47.8;2.1;2.0;2.0;112.9
4223;Auw;1997-12-31;2058.3;10.5;95.1;442.3;650.4;170.9;41.4;2.0;8.0;8.0;95.2
4223;Auw;1996-12-31;2003.9;11.3;84.7;425.8;595.6;186.4;42.8;1.0;2.5;2.5;103.7
4223;Auw;1995-12-31;1678.5;11.4;88.3;389.7;443.5;126.8;49.6;1.6;103.9;103.9;100.6
4223;Auw;1994-12-31;1827.0;11.6;91.8;343.0;541.9;135.6;92.7;7.1;4.3;4.3;98.7
4223;Auw;1993-12-31;1640.2;11.3;202.1;249.4;476.4;132.1;53.2;11.5;1.8;1.8;95.4
4223;Auw;1992-12-31;1651.0;14.6;192.2;217.9;511.2;138.2;51.6;10.8;3.1;3.1;80.8
4223;Auw;1991-12-31;1410.0;11.4;172.8;204.5;501.0;105.1;41.8;12.9;322.7;322.7;66.9
4223;Auw;1990-12-31;1323.8;9.3;145.3;161.0;377.7;92.9;41.7;9.6;103.5;103.5;59.0
4223;Auw;1989-12-31;1151.2;9.6;123.4;162.8;513.8;67.7;33.4;14.0;203.2;203.2;56.1
4223;Auw;1988-12-31;1174.2;9.8;40.5;143.7;179.3;65.0;37.0;136.0;439.2;439.2;42.9
4224;Beinwil (Freiamt);2013-12-31;2764.3;1.7;118.7;788.8;171.0;112.0;31.8;0.0;29.3;29.3;123.1
4224;Beinwil (Freiamt);2012-12-31;2607.9;0.0;109.8;530.5;713.0;113.8;31.4;0.0;103.2;103.2;123.0
4224;Beinwil (Freiamt);2011-12-31;2691.6;0.0;117.3;537.1;734.0;104.9;264.6;0.0;7.6;7.6;132.5
4224;Beinwil (Freiamt);2010-12-31;2557.3;6.5;114.5;529.5;576.0;92.8;60.7;0.0;8.4;8.4;123.0
4224;Beinwil (Freiamt);2009-12-31;2388.0;8.6;100.4;566.8;751.0;55.7;59.1;0.0;13.1;13.1;120.3
4224;Beinwil (Freiamt);2008-12-31;2381.6;8.6;124.5;545.6;267.0;176.5;100.4;0.0;68.4;68.4;112.0
4224;Beinwil (Freiamt);2007-12-31;2258.5;8.6;187.7;473.5;27.8;73.4;89.5;0.0;116.0;116.0;110.4
4224;Beinwil (Freiamt);2006-12-31;2324.0;8.6;143.6;479.3;48.9;105.6;92.7;0.0;19.7;19.7;107.0
4224;Beinwil (Freiamt);2005-12-31;2180.0;8.6;141.9;504.2;340.7;107.3;91.1;0.0;6.9;6.9;510.4
4224;Beinwil (Freiamt);2004-12-31;2040.7;8.6;164.1;437.1;380.0;111.8;48.7;0.0;1.8;1.8;556.0
4224;Beinwil (Freiamt);2003-12-31;1755.1;8.6;203.6;361.3;589.4;95.1;70.3;0.0;0.0;0.0;564.9
4224;Beinwil (Freiamt);2002-12-31;1840.1;8.6;233.1;364.4;387.4;63.2;61.2;0.0;0.0;0.0;538.3
4224;Beinwil (Freiamt);2001-12-31;1547.3;10.4;240.1;350.2;616.0;59.1;71.7;0.0;0.0;0.0;555.1
4224;Beinwil (Freiamt);2000-12-31;1615.2;10.5;250.4;362.2;835.4;97.2;68.7;0.0;0.0;0.0;483.1
4224;Beinwil (Freiamt);1999-12-31;1467.8;10.7;242.8;373.3;755.6;187.5;65.0;0.0;0.0;0.0;459.4
4224;Beinwil (Freiamt);1998-12-31;1286.0;11.1;307.7;349.7;868.3;58.1;62.0;0.0;14.0;14.0;446.1
4224;Beinwil (Freiamt);1997-12-31;1439.5;12.0;308.8;376.1;795.8;122.8;60.5;0.0;0.0;0.0;427.9
4224;Beinwil (Freiamt);1996-12-31;1366.2;12.3;360.3;323.4;900.7;124.4;68.8;0.0;0.0;0.0;413.1
4224;Beinwil (Freiamt);1995-12-31;1364.6;12.3;356.1;335.3;651.4;66.0;62.8;0.0;0.0;0.0;408.0
4224;Beinwil (Freiamt);1994-12-31;1206.8;11.8;496.0;355.5;662.1;77.7;56.5;0.0;32.8;32.8;390.0
4224;Beinwil (Freiamt);1993-12-31;1077.1;12.1;371.4;314.7;623.1;69.0;55.7;0.0;195.4;195.4;357.1
4224;Beinwil (Freiamt);1992-12-31;1082.6;12.2;330.0;261.4;610.1;60.0;55.2;0.0;203.0;203.0;310.4
4224;Beinwil (Freiamt);1991-12-31;949.9;12.0;306.7;288.2;546.4;58.9;74.1;0.0;128.6;128.6;275.5
4224;Beinwil (Freiamt);1990-12-31;948.4;12.4;874.1;265.2;430.2;47.6;38.8;0.0;100.2;100.2;269.9
4224;Beinwil (Freiamt);1989-12-31;824.6;11.8;86.8;247.4;324.5;49.6;33.4;0.0;292.5;292.5;251.7
4224;Beinwil (Freiamt);1988-12-31;823.1;11.9;237.2;221.4;406.5;52.0;30.9;149.7;100.5;100.5;196.2
4225;Benzenschwil;2011-12-31;1151.3;0.0;39.2;319.0;427.0;200.0;17.5;0.0;338.9;338.9;73.3
4225;Benzenschwil;2010-12-31;1015.7;1.1;40.6;348.2;228.0;191.1;12.9;0.0;307.0;307.0;62.7
4225;Benzenschwil;2009-12-31;973.4;1.5;41.8;279.2;452.0;221.7;15.3;0.0;83.8;83.8;58.1
4225;Benzenschwil;2008-12-31;1091.1;1.5;78.7;289.7;492.0;256.4;39.1;0.0;21.3;21.3;63.7
4225;Benzenschwil;2007-12-31;999.2;1.5;77.6;305.2;422.9;194.9;13.9;0.0;10.5;10.5;60.2
4225;Benzenschwil;2006-12-31;983.1;1.5;129.1;259.7;245.3;151.7;39.7;0.0;45.5;45.5;65.4
4225;Benzenschwil;2005-12-31;920.6;1.5;62.2;295.5;238.6;141.1;35.5;0.0;48.5;48.5;59.1
4225;Benzenschwil;2004-12-31;939.6;1.5;89.3;339.4;396.5;146.5;46.2;0.0;12.6;12.6;57.6
4225;Benzenschwil;2003-12-31;919.8;1.5;100.3;272.8;258.3;191.7;58.5;0.0;13.4;13.4;62.3
4225;Benzenschwil;2002-12-31;832.9;1.5;108.1;251.4;167.5;192.6;36.7;0.0;1.6;1.6;63.0
4225;Benzenschwil;2001-12-31;822.1;1.8;120.3;215.6;210.6;190.1;33.4;0.0;1.9;1.9;57.4
4225;Benzenschwil;2000-12-31;874.4;1.8;102.6;287.4;143.4;192.4;30.6;0.0;7.1;7.1;51.0
4225;Benzenschwil;1999-12-31;848.7;1.8;91.9;236.0;270.0;196.7;23.5;0.0;0.0;0.0;66.8
4225;Benzenschwil;1998-12-31;881.2;2.1;149.0;228.1;277.2;89.5;29.3;0.0;0.0;0.0;76.8
4225;Benzenschwil;1997-12-31;806.0;2.6;112.7;248.6;191.7;30.5;31.1;0.0;0.4;0.4;49.1
4225;Benzenschwil;1996-12-31;807.5;2.6;110.3;243.2;246.3;143.7;31.6;0.0;1.9;1.9;50.4
4225;Benzenschwil;1995-12-31;832.1;2.6;82.0;213.5;235.4;28.1;30.2;0.0;10.5;10.5;47.8
4225;Benzenschwil;1994-12-31;797.2;2.7;62.9;203.0;141.3;36.0;29.6;0.0;61.8;61.8;49.6
4225;Benzenschwil;1993-12-31;662.9;10.4;41.3;179.8;154.8;29.2;27.5;0.0;321.0;321.0;38.2
4225;Benzenschwil;1992-12-31;578.5;2.5;50.3;163.5;0.0;30.1;30.3;0.0;67.4;67.4;37.9
4225;Benzenschwil;1991-12-31;578.6;2.1;41.9;143.0;107.6;26.1;26.3;0.0;0.0;0.0;34.0
4225;Benzenschwil;1990-12-31;571.8;2.5;32.5;181.5;37.6;25.6;28.2;0.0;0.0;0.0;33.3
4225;Benzenschwil;1989-12-31;...;...;...;...;...;...;...;...;...;...;...
4225;Benzenschwil;1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4226;Besenbüren;2013-12-31;1379.3;10.8;205.3;732.8;372.0;226.3;10.6;0.0;14.1;14.1;27.7
4226;Besenbüren;2012-12-31;1302.1;10.3;201.8;685.6;288.0;223.7;10.6;0.0;2.8;2.8;36.4
4226;Besenbüren;2011-12-31;1233.5;11.1;190.6;791.3;457.0;212.3;4.9;0.0;16.5;16.5;54.6
4226;Besenbüren;2010-12-31;1312.9;11.7;196.6;721.4;382.0;221.8;5.6;0.0;24.3;24.3;83.8
4226;Besenbüren;2009-12-31;1204.4;9.9;226.0;743.9;106.2;218.3;3.7;0.0;99.4;99.4;78.0
4226;Besenbüren;2008-12-31;1174.7;15.4;219.7;585.1;159.0;216.5;10.5;0.0;119.9;119.9;65.8
4226;Besenbüren;2007-12-31;1352.4;14.0;220.4;568.4;202.1;234.3;52.9;0.0;24.6;24.6;65.6
4226;Besenbüren;2006-12-31;1276.7;14.1;209.0;576.3;106.8;144.9;75.5;0.0;45.8;45.8;70.9
4226;Besenbüren;2005-12-31;1184.2;15.9;210.3;628.5;152.1;205.2;40.9;0.0;9.5;9.5;104.3
4226;Besenbüren;2004-12-31;1222.6;19.4;208.0;766.5;362.7;142.1;44.1;0.0;2.0;2.0;75.9
4226;Besenbüren;2003-12-31;1113.2;17.8;206.2;745.1;325.7;164.2;34.0;0.0;6.0;6.0;89.4
4226;Besenbüren;2002-12-31;934.2;18.0;200.8;750.7;78.2;176.3;34.8;0.0;60.8;60.8;86.2
4226;Besenbüren;2001-12-31;894.4;15.1;218.7;680.8;200.1;192.0;31.6;0.0;1.7;1.7;91.6
4226;Besenbüren;2000-12-31;1137.0;17.0;186.6;732.7;7.2;155.5;35.7;0.0;2.2;2.2;84.2
4226;Besenbüren;1999-12-31;870.7;15.0;173.5;718.1;251.9;153.2;36.3;0.0;5.8;5.8;88.9
4226;Besenbüren;1998-12-31;959.6;14.3;188.6;625.7;351.8;144.4;36.5;0.0;10.7;10.7;86.2
4226;Besenbüren;1997-12-31;784.6;14.6;186.2;555.5;339.7;136.7;40.6;0.0;8.0;8.0;88.9
4226;Besenbüren;1996-12-31;748.6;14.4;364.7;508.5;256.3;149.1;38.1;0.0;9.2;9.2;88.5
4226;Besenbüren;1995-12-31;705.8;14.8;197.9;498.5;309.1;139.8;59.5;0.0;16.9;16.9;75.2
4226;Besenbüren;1994-12-31;746.4;13.7;196.7;493.0;254.9;154.2;63.4;0.0;12.4;12.4;68.5
4226;Besenbüren;1993-12-31;695.2;12.3;277.4;417.0;230.8;127.4;136.5;0.0;2.8;2.8;37.9
4226;Besenbüren;1992-12-31;477.8;2.8;341.2;334.5;193.5;76.6;28.4;0.0;142.3;142.3;26.0
4226;Besenbüren;1991-12-31;...;...;...;...;...;...;...;...;...;...;...
4226;Besenbüren;1990-12-31;...;...;...;...;...;...;...;...;...;...;...
4226;Besenbüren;1989-12-31;...;...;...;...;...;...;...;...;...;...;...
4226;Besenbüren;1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;2013-12-31;2121.0;6.4;65.5;861.7;0.0;100.9;17.4;0.0;19.7;19.7;124.0
4227;Bettwil;2012-12-31;1582.4;19.9;69.0;905.1;0.0;80.6;20.6;0.0;2.9;2.9;117.2
4227;Bettwil;2011-12-31;1610.7;20.0;76.7;817.2;318.0;82.7;14.7;0.0;24.9;24.9;115.3
4227;Bettwil;2010-12-31;1628.7;23.1;78.8;842.9;216.0;88.8;1.9;0.0;8.3;8.3;111.1
4227;Bettwil;2009-12-31;1297.6;21.5;73.5;799.5;575.0;79.4;3.0;0.0;0.0;0.0;121.5
4227;Bettwil;2008-12-31;1379.2;22.5;93.6;716.6;63.0;93.7;19.9;0.0;82.4;82.4;115.4
4227;Bettwil;2007-12-31;1187.4;12.4;79.5;689.7;508.8;91.7;10.9;0.0;4.5;4.5;118.8
4227;Bettwil;2006-12-31;1502.9;8.5;77.7;712.3;162.2;118.4;30.4;0.0;0.0;0.0;111.7
4227;Bettwil;2005-12-31;985.1;10.8;78.2;627.5;300.4;169.3;32.6;0.0;68.9;68.9;112.2
4227;Bettwil;2004-12-31;1208.2;8.5;84.7;734.5;473.4;110.4;38.1;0.0;23.7;23.7;115.1
4227;Bettwil;2003-12-31;1135.7;9.9;58.4;637.6;532.6;98.4;28.0;0.0;44.1;44.1;117.3
4227;Bettwil;2002-12-31;963.8;9.9;73.5;630.7;6.6;95.2;34.9;0.0;250.3;250.3;98.8
4227;Bettwil;2001-12-31;814.9;10.0;84.7;575.8;436.2;102.7;39.2;0.0;24.8;24.8;106.6
4227;Bettwil;2000-12-31;1226.6;10.8;81.8;645.1;267.8;47.5;35.6;0.0;6.5;6.5;90.7
4227;Bettwil;1999-12-31;887.7;11.5;79.1;565.0;233.3;50.7;30.6;0.0;63.4;63.4;106.4
4227;Bettwil;1998-12-31;949.7;11.9;69.2;573.8;314.5;40.5;40.5;0.0;7.5;7.5;109.5
4227;Bettwil;1997-12-31;848.9;13.9;89.7;567.8;581.3;52.6;27.7;0.0;0.4;0.4;103.7
4227;Bettwil;1996-12-31;841.8;13.0;111.2;537.1;438.8;41.3;21.4;0.0;45.6;45.6;93.6
4227;Bettwil;1995-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1994-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1993-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1992-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1991-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1990-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1989-12-31;...;...;...;...;...;...;...;...;...;...;...
4227;Bettwil;1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4228;Boswil;2013-12-31;5911.5;50.8;254.6;1402.4;0.0;630.2;244.7;0.0;33.7;33.7;640.6
4228;Boswil;2012-12-31;6242.3;44.3;307.5;1353.7;0.0;650.1;266.8;0.0;29.7;29.7;628.4
4228;Boswil;2011-12-31;6456.8;39.8;252.7;1133.7;0.0;500.5;182.5;0.0;18.6;18.6;531.3
4228;Boswil;2010-12-31;5675.8;52.2;1480.4;1279.4;0.0;593.2;212.1;0.0;15.9;15.9;511.1
4228;Boswil;2009-12-31;5488.2;35.2;280.9;1153.5;18.0;515.9;220.0;0.0;42.7;42.7;456.7
4228;Boswil;2008-12-31;5711.9;52.1;305.4;1216.5;169.0;589.0;298.6;0.0;32.6;32.6;466.3
4228;Boswil;2007-12-31;5449.7;53.0;681.0;1288.3;0.0;535.2;290.8;0.0;6.1;6.1;467.1
4228;Boswil;2006-12-31;4702.0;53.1;386.7;1159.7;0.0;639.0;331.5;0.0;13.6;13.6;487.8
4228;Boswil;2005-12-31;4842.3;52.6;1222.1;1075.1;0.0;585.2;50.6;0.0;7.1;7.1;501.8
4228;Boswil;2004-12-31;4820.0;52.8;689.2;1023.8;285.3;492.3;137.9;0.0;2.6;2.6;491.5
4228;Boswil;2003-12-31;5072.5;53.8;392.9;1132.2;374.5;588.2;189.3;0.3;8.1;8.1;501.0
4228;Boswil;2002-12-31;4604.6;52.6;429.3;1011.0;195.2;747.8;92.1;0.0;1.3;1.3;508.8
4228;Boswil;2001-12-31;4477.2;54.5;345.6;1056.1;31.0;714.3;103.6;0.0;50.4;50.4;497.8
4228;Boswil;2000-12-31;4429.3;50.3;320.9;1076.1;375.3;798.6;98.6;0.6;0.0;0.0;455.7
4228;Boswil;1999-12-31;4423.4;50.4;367.3;1018.4;798.8;934.5;97.8;2.7;22.5;22.5;222.4
4228;Boswil;1998-12-31;4233.8;51.4;362.0;960.2;182.2;723.8;108.3;6.8;1.5;1.5;216.6
4228;Boswil;1997-12-31;3953.0;53.5;353.6;971.2;232.0;643.0;290.7;21.4;140.6;140.6;186.3
4228;Boswil;1996-12-31;4147.4;53.9;356.8;897.7;916.9;591.7;106.1;20.6;40.6;40.6;192.5
4228;Boswil;1995-12-31;3629.2;53.6;347.5;815.2;511.6;493.6;405.3;7.5;0.0;0.0;189.5
4228;Boswil;1994-12-31;3595.0;53.9;97.5;1162.8;672.5;725.7;98.4;11.3;136.0;136.0;155.0
4228;Boswil;1993-12-31;3446.8;53.4;98.3;749.0;281.4;652.1;89.6;17.3;10.5;10.5;157.2
4228;Boswil;1992-12-31;3512.2;52.4;118.2;709.7;714.7;559.6;81.5;17.0;0.0;0.0;137.1
4228;Boswil;1991-12-31;3103.8;32.4;138.0;594.1;264.3;538.9;82.7;7.2;0.0;0.0;127.3
4228;Boswil;1990-12-31;3216.5;31.3;112.6;508.8;331.1;331.3;77.9;4.0;0.0;0.0;60.3
4228;Boswil;1989-12-31;...;...;...;...;...;...;...;...;...;...;...
4228;Boswil;1988-12-31;...;...;...;...;...;...;...;...;...;...;...
4229;Bünzen;2013-12-31;2796.0;16.3;68.4;598.1;0.0;360.5;51.6;0.0;11.8;11.8;133.1
4229;Bünzen;2012-12-31;2583.3;13.2;64.4;690.3;362.0;387.5;25.3;0.0;4.6;4.6;141.3
4229;Bünzen;2011-12-31;2563.3;11.2;71.0;620.1;300.0;381.9;15.0;0.0;9.4;9.4;144.4
4229;Bünzen;2010-12-31;2165.9;18.0;83.3;696.5;262.0;382.4;12.6;0.0;0.0;0.0;148.8
4229;Bünzen;2009-12-31;2090.2;13.0;78.4;718.2;559.0;376.3;23.0;0.0;10.2;10.2;130.4
4229;Bünzen;2008-12-31;1972.4;13.7;106.0;625.0;626.0;390.8;24.5;0.0;0.0;0.0;141.3
4229;Bünzen;2007-12-31;1986.5;13.7;93.5;518.6;749.6;494.1;37.4;0.0;5.4;5.4;128.1
4229;Bünzen;2006-12-31;1802.8;13.7;87.3;607.4;364.7;401.5;106.3;0.0;4.8;4.8;159.4
4229;Bünzen;2005-12-31;1742.9;13.7;86.0;617.5;271.1;365.3;53.8;0.0;1.1;1.1;171.2
4229;Bünzen;2004-12-31;1858.4;13.7;84.9;593.5;445.1;273.8;61.0;0.0;0.6;0.6;166.0
4229;Bünzen;2003-12-31;1830.9;13.7;84.8;658.8;549.5;322.9;51.0;0.0;2.4;2.4;168.3
4229;Bünzen;2002-12-31;1602.3;13.7;161.3;676.2;613.9;297.1;44.7;0.0;12.8;12.8;154.1
4229;Bünzen;2001-12-31;1471.5;14.1;52.0;567.8;154.7;253.3;47.2;0.0;122.7;122.7;160.0
4229;Bünzen;2000-12-31;1475.2;14.1;63.7;614.1;506.2;270.5;48.5;0.0;5.7;5.7;158.8
4229;Bünzen;1999-12-31;1896.5;14.1;56.6;590.8;535.7;275.8;53.1;0.0;0.0;0.0;151.6
4229;Bünzen;1998-12-31;1416.2;14.4;52.0;494.3;552.5;310.9;61.0;0.0;0.8;0.8;170.1
4229;Bünzen;1997-12-31;1430.8;15.0;50.0;496.8;536.6;251.4;55.8;0.0;34.3;34.3;139.5
4229;Bünzen;1996-12-31;1465.7;15.1;51.3;582.7;552.8;209.5;52.8;0.0;78.3;78.3;134.8
4229;Bünzen;1995-12-31;1397.1;15.5;196.4;522.7;462.4;190.8;54.2;0.0;298.9;298.9;141.3
4229;Bünzen;1994-12-31;1239.4;15.7;211.1;496.4;350.2;184.3;53.7;0.0;541.7;541.7;117.4
4229;Bünzen;1993-12-31;1217.6;15.8;74.2;489.8;0.0;132.9;41.1;0.0;599.7;599.7;119.3
4229;Bünzen;1992-12-31;1146.6;15.8;39.3;410.6;158.0;181.4;38.4;9.2;528.7;528.7;124.0
4229;Bünzen;1991-12-31;1087.6;15.8;55.5;415.6;240.8;182.9;42.9;1.4;486.1;486.1;118.0
4229;Bünzen;1990-12-31;1386.4;12.9;71.1;334.9;226.4;176.0;29.2;0.4;35.7;35.7;121.2
4229;Bünzen;1989-12-31;1130.5;13.4;45.4;657.9;258.1;141.2;30.3;47.3;1.9;1.9;80.7
4229;Bünzen;1988-12-31;945.8;12.6;35.1;291.7;193.4;113.7;29.4;98.4;41.4;41.4;74.3
4230;Buttwil;2013-12-31;2464.6;21.5;62.7;594.4;5.0;86.3;43.4;0.0;52.1;52.1;113.8
4230;Buttwil;2012-12-31;2555.5;21.2;81.4;555.5;444.0;94.0;45.5;0.0;18.0;18.0;108.0
4230;Buttwil;2011-12-31;2516.2;21.0;195.9;591.3;313.0;82.4;54.6;0.0;6.9;6.9;100.7
4230;Buttwil;2010-12-31;2324.1;30.1;1212.5;540.9;39.0;88.2;33.2;0.0;11.4;11.4;96.8
4230;Buttwil;2009-12-31;2344.5;26.3;96.7;505.2;187.0;79.6;32.5;0.0;18.6;18.6;93.6
4230;Buttwil;2008-12-31;2373.9;26.0;543.8;558.5;92.0;95.9;61.2;0.0;7.4;7.4;91.3
4230;Buttwil;2007-12-31;2470.8;25.7;59.5;541.7;49.4;90.7;35.4;0.0;22.9;22.9;92.8
4230;Buttwil;2006-12-31;2327.5;25.6;35.8;500.0;48.5;73.5;74.3;0.0;0.0;0.0;85.5
4230;Buttwil;2005-12-31;2492.2;25.5;34.1;474.9;0.0;81.8;68.3;0.0;3.7;3.7;110.3
4230;Buttwil;2004-12-31;2615.3;25.1;39.9;585.4;0.0;92.2;65.7;0.0;17.5;17.5;110.4
4230;Buttwil;2003-12-31;2450.4;25.0;56.9;546.1;0.0;93.8;84.0;0.0;13.4;13.4;107.8
4230;Buttwil;2002-12-31;2147.1;25.1;79.1;470.6;0.0;80.6;86.4;0.0;5.8;5.8;87.9
4230;Buttwil;2001-12-31;2032.5;25.2;88.0;481.0;110.2;88.3;69.9;0.0;10.6;10.6;68.9
4230;Buttwil;2000-12-31;2321.2;24.6;186.5;446.8;0.0;159.6;77.0;0.0;8.7;8.7;87.2
4230;Buttwil;1999-12-31;2062.9;24.8;59.1;480.3;114.8;200.0;66.8;0.0;11.5;11.5;91.1
4230;Buttwil;1998-12-31;2202.8;24.6;327.6;448.1;215.8;162.4;74.5;0.0;0.0;0.0;102.1
4230;Buttwil;1997-12-31;1841.3;24.4;113.5;458.2;230.7;156.7;65.7;0.0;20.3;20.3;98.2
4230;Buttwil;1996-12-31;1811.7;19.6;121.7;481.2;298.9;114.9;65.4;0.0;0.2;0.2;98.3
4230;Buttwil;1995-12-31;1807.7;22.7;128.8;403.7;364.2;122.4;62.9;0.0;1.4;1.4;93.8
4230;Buttwil;1994-12-31;1682.5;20.9;160.2;391.8;262.2;103.0;63.6;0.0;27.5;27.5;85.4
4230;Buttwil;1993-12-31;1698.9;22.0;99.9;296.5;64.4;115.4;51.2;0.0;0.9;0.9;71.5
4230;Buttwil;1992-12-31;1450.6;6.3;61.8;257.7;0.0;120.3;47.8;0.0;425.7;425.7;58.5
4230;Buttwil;1991-12-31;1332.8;6.3;43.9;303.0;170.4;110.2;37.6;0.0;370.8;370.8;29.5
4230;Buttwil;1990-12-31;1420.4;6.3;77.0;276.7;0.0;125.1;25.1;0.0;85.6;85.6;52.4
4230;Buttwil;1989-12-31;1275.4;6.5;78.3;257.3;201.9;88.6;23.1;6.7;0.0;0.0;31.7
4230;Buttwil;1988-12-31;1035.4;6.0;64.1;216.0;123.5;94.9;25.1;47.8;0.0;0.0;64.4
4231;Dietwil;2013-12-31;2973.2;26.0;81.0;823.2;0.0;114.8;32.0;0.0;13.5;13.5;148.7
4231;Dietwil;2012-12-31;2930.0;25.6;69.3;687.8;97.0;96.1;23.6;0.0;21.4;21.4;127.7
4231;Dietwil;2011-12-31;2851.1;24.8;68.9;784.0;180.0;128.0;17.0;0.0;14.5;14.5;143.9
4231;Dietwil;2010-12-31;2736.4;33.7;86.3;745.4;0.0;123.6;13.2;0.0;13.6;13.6;124.6
4231;Dietwil;2009-12-31;2672.0;26.9;69.4;734.5;54.0;81.9;9.8;0.0;13.6;13.6;118.1
4231;Dietwil;2008-12-31;2755.2;26.6;89.1;637.5;58.0;77.3;16.7;0.0;27.7;27.7;138.1
4231;Dietwil;2007-12-31;2548.9;25.7;78.1;590.1;102.7;70.1;7.0;0.0;12.3;12.3;118.3
4231;Dietwil;2006-12-31;2431.1;24.1;72.9;662.0;261.6;71.4;29.0;0.0;12.6;12.6;117.7
4231;Dietwil;2005-12-31;2181.7;23.7;64.4;544.3;100.3;67.2;54.7;0.0;36.7;36.7;123.2
4231;Dietwil;2004-12-31;2011.5;23.1;62.9;551.8;506.8;61.8;54.4;0.0;53.0;53.0;124.5
4231;Dietwil;2003-12-31;2050.9;23.2;133.9;533.8;414.7;61.1;56.6;0.0;7.8;7.8;143.4
4231;Dietwil;2002-12-31;1668.4;23.4;83.3;491.3;365.8;73.3;58.9;0.0;187.9;187.9;129.0
4231;Dietwil;2001-12-31;1653.8;23.9;540.2;488.7;352.8;92.6;56.6;0.0;215.5;215.5;125.1
